Station,Date(NZST),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
37047,20160101:0800,19.1,24,5.3,24,-,-,-,-,-,D
37047,20160102:0800,20.6,24,5.8,24,-,-,-,-,-,D
37047,20160103:0800,20.1,24,2.7,24,-,-,-,-,-,D
37047,20160104:0800,3.7,24,-1.2,24,-,-,-,-,-,D
37047,20160105:0800,14.2,24,1.1,24,-,-,-,-,-,D
37047,20160106:0800,15.4,24,3.3,24,-,-,-,-,-,D
37047,20160107:0800,16.6,24,6.7,24,-,-,-,-,-,D
37047,20160108:0800,13.0,24,7.5,24,-,-,-,-,-,D
37047,20160109:0800,10.2,24,3.4,24,-,-,-,-,-,D
37047,20160110:0800,14.3,24,2.0,24,-,-,-,-,-,D
37047,20160111:0800,10.5,24,-0.4,24,-,-,-,-,-,D
37047,20160112:0800,18.5,24,4.9,24,-,-,-,-,-,D
37047,20160113:0800,14.9,24,2.0,24,-,-,-,-,-,D
37047,20160114:0800,10.5,24,0.5,24,-,-,-,-,-,D
37047,20160115:0800,16.2,24,8.4,24,-,-,-,-,-,D
37047,20160116:0800,10.6,24,3.7,24,-,-,-,-,-,D
37047,20160117:0800,12.6,24,4.4,24,-,-,-,-,-,D
37047,20160118:0800,13.7,24,4.6,24,-,-,-,-,-,D
37047,20160119:0800,14.0,24,5.5,24,-,-,-,-,-,D
37047,20160120:0800,13.5,24,4.4,24,-,-,-,-,-,D
37047,20160121:0800,14.4,24,8.0,24,-,-,-,-,-,D
37047,20160122:0800,16.3,24,10.0,24,-,-,-,-,-,D
37047,20160123:0800,14.5,24,10.3,24,-,-,-,-,-,D
37047,20160124:0800,15.7,24,10.4,24,-,-,-,-,-,D
37047,20160125:0800,19.1,24,12.1,24,-,-,-,-,-,D
37047,20160126:0800,14.9,24,6.6,24,-,-,-,-,-,D
37047,20160127:0800,10.0,24,3.6,24,-,-,-,-,-,D
37047,20160128:0800,5.5,24,3.2,24,-,-,-,-,-,D
37047,20160129:0800,9.1,24,4.1,24,-,-,-,-,-,D
37047,20160130:0800,13.6,24,4.9,24,-,-,-,-,-,D
37047,20160131:0800,16.1,24,4.2,24,-,-,-,-,-,D
37047,20160201:0800,19.7,24,4.7,24,-,-,-,-,-,D
37047,20160202:0800,19.4,24,9.5,24,-,-,-,-,-,D
37047,20160203:0800,21.7,24,12.2,24,-,-,-,-,-,D
37047,20160204:0800,23.2,24,14.5,24,-,-,-,-,-,D
37047,20160205:0800,18.7,24,9.0,24,-,-,-,-,-,D
37047,20160206:0800,19.3,24,6.1,24,-,-,-,-,-,D
37047,20160207:0800,17.1,24,4.6,24,-,-,-,-,-,D
37047,20160208:0800,21.3,24,8.0,24,-,-,-,-,-,D
37047,20160209:0800,20.4,24,7.4,24,-,-,-,-,-,D
37047,20160210:0800,16.3,24,1.1,24,-,-,-,-,-,D
37047,20160211:0800,17.5,24,7.4,24,-,-,-,-,-,D
37047,20160212:0800,16.5,24,6.8,24,-,-,-,-,-,D
37047,20160213:0800,17.3,24,3.9,24,-,-,-,-,-,D
37047,20160214:0800,19.0,24,6.6,24,-,-,-,-,-,D
37047,20160215:0800,18.0,24,10.7,24,-,-,-,-,-,D
37047,20160216:0800,14.3,24,11.0,24,-,-,-,-,-,D
37047,20160217:0800,16.0,24,11.1,24,-,-,-,-,-,D
37047,20160218:0800,15.2,24,4.3,24,-,-,-,-,-,D
37047,20160219:0800,9.7,24,4.6,24,-,-,-,-,-,D
37047,20160220:0800,12.9,24,6.2,24,-,-,-,-,-,D
37047,20160221:0800,12.6,24,4.3,24,-,-,-,-,-,D
37047,20160222:0800,14.6,24,1.3,24,-,-,-,-,-,D
37047,20160223:0800,16.9,24,4.4,24,-,-,-,-,-,D
37047,20160224:0800,16.5,24,8.9,24,-,-,-,-,-,D
37047,20160225:0800,17.7,24,11.4,24,-,-,-,-,-,D
37047,20160226:0800,14.5,24,10.2,24,-,-,-,-,-,D
37047,20160227:0800,14.2,24,9.3,24,-,-,-,-,-,D
37047,20160228:0800,11.7,24,5.0,24,-,-,-,-,-,D
37047,20160229:0800,14.3,24,0.4,24,-,-,-,-,-,D
37047,20160301:0800,8.0,24,-2.3,24,-,-,-,-,-,D
37047,20160302:0800,9.2,24,0.3,24,-,-,-,-,-,D
37047,20160303:0800,15.5,24,3.0,24,-,-,-,-,-,D
37047,20160304:0800,13.5,24,7.0,24,-,-,-,-,-,D
37047,20160305:0800,15.5,24,10.3,24,-,-,-,-,-,D
37047,20160306:0800,14.9,24,10.2,24,-,-,-,-,-,D
37047,20160307:0800,18.1,24,8.7,24,-,-,-,-,-,D
37047,20160308:0800,14.1,24,3.6,24,-,-,-,-,-,D
37047,20160309:0800,10.8,24,-0.2,24,-,-,-,-,-,D
37047,20160310:0800,11.9,24,3.7,24,-,-,-,-,-,D
37047,20160311:0800,12.5,24,0.7,24,-,-,-,-,-,D
37047,20160312:0800,10.7,24,0.2,24,-,-,-,-,-,D
37047,20160313:0800,14.4,24,5.3,24,-,-,-,-,-,D
37047,20160314:0800,13.7,24,8.0,24,-,-,-,-,-,D
37047,20160315:0800,15.5,24,9.9,24,-,-,-,-,-,D
37047,20160316:0800,9.9,24,0.4,24,-,-,-,-,-,D
37047,20160317:0800,7.9,24,-0.9,24,-,-,-,-,-,D
37047,20160318:0800,15.3,24,0.8,24,-,-,-,-,-,D
37047,20160319:0800,15.5,24,5.2,24,-,-,-,-,-,D
37047,20160320:0800,16.6,24,12.2,24,-,-,-,-,-,D
37047,20160321:0800,15.4,24,11.4,24,-,-,-,-,-,D
37047,20160322:0800,16.6,24,10.9,24,-,-,-,-,-,D
37047,20160323:0800,17.6,24,8.7,24,-,-,-,-,-,D
37047,20160324:0800,14.9,24,9.8,24,-,-,-,-,-,D
37047,20160325:0800,13.6,24,2.9,24,-,-,-,-,-,D
37047,20160326:0800,10.9,24,3.1,24,-,-,-,-,-,D
37047,20160327:0800,15.8,24,1.1,24,-,-,-,-,-,D
37047,20160328:0800,10.8,24,-0.4,24,-,-,-,-,-,D
37047,20160329:0800,10.0,24,2.4,24,-,-,-,-,-,D
37047,20160330:0800,8.3,24,-0.4,24,-,-,-,-,-,D
37047,20160331:0800,10.4,24,0.0,24,-,-,-,-,-,D
37047,20160401:0800,10.7,24,2.7,24,-,-,-,-,-,D
37047,20160402:0800,11.2,24,6.3,24,-,-,-,-,-,D
37047,20160403:0900,16.8,24,6.7,24,-,-,-,-,-,D
37047,20160404:0900,10.7,24,-1.7,24,-,-,-,-,-,D
37047,20160405:0900,9.5,24,1.6,24,-,-,-,-,-,D
37047,20160406:0900,12.3,24,5.4,24,-,-,-,-,-,D
37047,20160407:0900,10.6,24,7.6,24,-,-,-,-,-,D
37047,20160408:0900,11.5,24,2.5,24,-,-,-,-,-,D
37047,20160409:0900,6.6,24,1.2,24,-,-,-,-,-,D
37047,20160410:0900,11.7,24,5.1,24,-,-,-,-,-,D
37047,20160411:0900,10.1,24,7.4,24,-,-,-,-,-,D
37047,20160412:0900,11.1,24,-1.1,24,-,-,-,-,-,D
37047,20160413:0900,7.1,24,-1.5,24,-,-,-,-,-,D
37047,20160414:0900,9.3,24,-0.1,24,-,-,-,-,-,D
37047,20160415:0900,9.3,24,0.2,24,-,-,-,-,-,D
37047,20160416:0900,12.6,24,0.8,24,-,-,-,-,-,D
37047,20160417:0900,12.3,24,6.8,24,-,-,-,-,-,D
37047,20160418:0900,7.8,24,-0.8,24,-,-,-,-,-,D
37047,20160419:0900,9.8,24,-1.2,24,-,-,-,-,-,D
37047,20160420:0900,10.7,24,2.6,24,-,-,-,-,-,D
37047,20160421:0900,12.6,24,3.2,24,-,-,-,-,-,D
37047,20160422:0900,13.6,24,3.4,24,-,-,-,-,-,D
37047,20160423:0900,11.0,24,6.5,24,-,-,-,-,-,D
37047,20160424:0900,10.1,24,-1.8,24,-,-,-,-,-,D
37047,20160425:0900,7.3,24,-2.5,24,-,-,-,-,-,D
37047,20160426:0900,9.1,24,0.6,24,-,-,-,-,-,D
37047,20160427:0900,10.5,24,-0.3,24,-,-,-,-,-,D
37047,20160428:0900,11.4,24,0.5,24,-,-,-,-,-,D
37047,20160429:0900,11.8,24,5.7,24,-,-,-,-,-,D
37047,20160430:0900,10.9,24,-0.7,24,-,-,-,-,-,D
37047,20160501:0900,11.3,24,1.2,24,-,-,-,-,-,D
37047,20160502:0900,11.1,24,8.7,24,-,-,-,-,-,D
37047,20160503:0900,11.4,24,3.8,24,-,-,-,-,-,D
37047,20160504:0900,11.3,24,6.5,24,-,-,-,-,-,D
37047,20160505:0900,13.4,24,-1.2,24,-,-,-,-,-,D
37047,20160506:0900,10.3,24,-1.1,24,-,-,-,-,-,D
37047,20160507:0900,10.1,24,6.6,24,-,-,-,-,-,D
37047,20160508:0900,12.6,24,7.6,24,-,-,-,-,-,D
37047,20160509:0900,10.5,24,7.2,24,-,-,-,-,-,D
37047,20160510:0900,10.6,24,6.4,24,-,-,-,-,-,D
37047,20160511:0900,11.6,24,7.3,24,-,-,-,-,-,D
37047,20160512:0900,9.5,24,2.7,24,-,-,-,-,-,D
37047,20160513:0900,7.1,24,1.6,24,-,-,-,-,-,D
37047,20160514:0900,6.6,24,3.3,24,-,-,-,-,-,D
37047,20160515:0900,7.1,24,1.0,24,-,-,-,-,-,D
37047,20160516:0900,7.4,24,3.4,24,-,-,-,-,-,D
37047,20160517:0900,4.8,24,-3.3,24,-,-,-,-,-,D
37047,20160518:0900,6.2,24,-3.1,24,-,-,-,-,-,D
37047,20160519:0900,4.8,24,-0.5,24,-,-,-,-,-,D
37047,20160520:0900,4.7,24,-0.4,24,-,-,-,-,-,D
37047,20160521:0900,3.5,24,-1.2,24,-,-,-,-,-,D
37047,20160522:0900,4.4,24,-1.0,24,-,-,-,-,-,D
37047,20160523:0900,2.2,24,-0.9,24,-,-,-,-,-,D
37047,20160524:0900,1.6,24,-3.6,24,-,-,-,-,-,D
37047,20160525:0900,0.1,24,-3.6,24,-,-,-,-,-,D
37047,20160526:0900,4.5,24,-2.2,24,-,-,-,-,-,D
37047,20160527:0900,2.2,24,-3.0,24,-,-,-,-,-,D
37047,20160528:0900,0.3,24,-2.9,24,-,-,-,-,-,D
37047,20160529:0900,0.7,24,-0.6,24,-,-,-,-,-,D
37047,20160530:0900,2.5,24,-2.0,24,-,-,-,-,-,D
37047,20160531:0900,1.4,24,-2.1,24,-,-,-,-,-,D
37047,20160601:0900,-1.7,24,-6.1,24,-,-,-,-,-,D
37047,20160602:0900,0.1,24,-5.6,24,-,-,-,-,-,D
37047,20160603:0900,-1.2,24,-4.7,24,-,-,-,-,-,D
37047,20160604:0900,1.9,24,-3.0,24,-,-,-,-,-,D
37047,20160605:0900,1.0,24,-4.5,24,-,-,-,-,-,D
37047,20160606:0900,2.4,24,-5.6,24,-,-,-,-,-,D
37047,20160607:0900,-1.3,24,-5.2,24,-,-,-,-,-,D
37047,20160608:0900,-0.4,24,-5.6,24,-,-,-,-,-,D
37047,20160609:0900,8.5,24,-5.2,24,-,-,-,-,-,D
37047,20160610:0900,10.2,24,3.9,24,-,-,-,-,-,D
37047,20160611:0900,6.6,24,-0.7,24,-,-,-,-,-,D
37047,20160612:0900,4.9,24,-2.1,24,-,-,-,-,-,D
37047,20160613:0900,1.7,24,-3.5,24,-,-,-,-,-,D
37047,20160614:0900,6.5,24,0.9,24,-,-,-,-,-,D
37047,20160615:0900,6.9,24,-0.4,24,-,-,-,-,-,D
37047,20160622:0900,10.2,24,4.5,24,-,-,-,-,-,D
37047,20160623:0900,9.6,24,3.9,24,-,-,-,-,-,D
37047,20160624:0900,6.5,24,-1.5,24,-,-,-,-,-,D
37047,20160625:0900,1.2,24,-4.1,24,-,-,-,-,-,D
37047,20160626:0900,1.3,24,-3.1,24,-,-,-,-,-,D
37047,20160627:0900,4.6,24,-1.2,24,-,-,-,-,-,D
37047,20160628:0900,3.3,24,-2.7,24,-,-,-,-,-,D
37047,20160629:0900,1.1,24,-4.3,24,-,-,-,-,-,D
37047,20160630:0900,5.4,24,-3.7,24,-,-,-,-,-,D
37047,20160701:0900,0.6,24,-7.0,24,-,-,-,-,-,D
37047,20160702:0900,2.7,24,-6.8,24,-,-,-,-,-,D
37047,20160703:0900,4.8,24,1.6,24,-,-,-,-,-,D
37047,20160704:0900,6.3,24,2.6,24,-,-,-,-,-,D
37047,20160705:0900,5.6,24,-2.8,24,-,-,-,-,-,D
37047,20160706:0900,0.2,24,-3.9,24,-,-,-,-,-,D
37047,20160707:0900,3.8,24,-5.5,24,-,-,-,-,-,D
37047,20160708:0900,-0.2,24,-5.3,24,-,-,-,-,-,D
37047,20160709:0900,0.7,24,-7.5,24,-,-,-,-,-,D
37047,20160710:0900,4.3,24,-6.9,24,-,-,-,-,-,D
37047,20160711:0900,0.1,24,-7.0,24,-,-,-,-,-,D
37047,20160712:0900,4.3,24,-3.1,24,-,-,-,-,-,D
37047,20160713:0900,6.9,24,2.6,24,-,-,-,-,-,D
37047,20160714:0900,7.9,24,-1.4,24,-,-,-,-,-,D
37047,20160715:0900,2.3,24,-2.7,24,-,-,-,-,-,D
37047,20160716:0900,0.3,24,-4.0,24,-,-,-,-,-,D
37047,20160717:0900,3.3,24,-3.9,24,-,-,-,-,-,D
37047,20160718:0900,2.1,24,-3.5,24,-,-,-,-,-,D
37047,20160719:0900,3.3,24,-3.2,24,-,-,-,-,-,D
37047,20160720:0900,3.3,24,-2.6,24,-,-,-,-,-,D
37047,20160721:0900,2.9,24,-4.3,24,-,-,-,-,-,D
37047,20160722:0900,1.2,24,-4.1,24,-,-,-,-,-,D
37047,20160723:0900,4.8,24,1.2,24,-,-,-,-,-,D
37047,20160724:0900,5.6,24,-2.9,24,-,-,-,-,-,D
37047,20160725:0900,0.4,24,-5.3,24,-,-,-,-,-,D
37047,20160726:0900,-0.8,24,-5.1,24,-,-,-,-,-,D
37047,20160727:0900,2.8,24,-3.1,24,-,-,-,-,-,D
37047,20160728:0900,1.4,24,-1.7,24,-,-,-,-,-,D
37047,20160729:0900,0.1,24,-5.1,24,-,-,-,-,-,D
37047,20160730:0900,0.9,24,-4.9,24,-,-,-,-,-,D
37047,20160731:0900,-0.2,24,-6.1,24,-,-,-,-,-,D
37047,20160801:0900,-1.1,24,-5.7,24,-,-,-,-,-,D
37047,20160802:0900,0.5,24,-7.2,24,-,-,-,-,-,D
37047,20160803:0900,0.3,24,-7.3,24,-,-,-,-,-,D
37047,20160804:0900,-0.5,24,-3.0,24,-,-,-,-,-,D
37047,20160805:0900,-1.6,24,-5.2,24,-,-,-,-,-,D
37047,20160806:0900,-3.0,24,-6.0,24,-,-,-,-,-,D
37047,20160807:0900,-2.5,24,-17.8,24,-,-,-,-,-,D
37047,20160808:0900,-0.9,24,-17.3,24,-,-,-,-,-,D
37047,20160809:0900,0.3,24,-12.7,24,-,-,-,-,-,D
37047,20160810:0900,-0.4,24,-12.9,24,-,-,-,-,-,D
37047,20160811:0900,2.0,24,-11.1,24,-,-,-,-,-,D
37047,20160812:0900,4.8,24,-3.0,24,-,-,-,-,-,D
37047,20160813:0900,4.8,24,-7.0,24,-,-,-,-,-,D
37047,20160814:0900,5.1,24,-6.5,24,-,-,-,-,-,D
37047,20160815:0900,4.6,24,-3.5,24,-,-,-,-,-,D
37047,20160816:0900,4.1,24,-4.5,24,-,-,-,-,-,D
37047,20160817:0900,5.2,24,-2.8,24,-,-,-,-,-,D
37047,20160818:0900,5.8,24,-0.7,24,-,-,-,-,-,D
37047,20160819:0900,5.7,24,-1.3,24,-,-,-,-,-,D
37047,20160820:0900,6.7,24,-4.1,24,-,-,-,-,-,D
37047,20160821:0900,5.4,24,-4.1,24,-,-,-,-,-,D
37047,20160822:0900,6.1,24,0.0,24,-,-,-,-,-,D
37047,20160823:0900,5.6,24,-2.1,24,-,-,-,-,-,D
37047,20160824:0900,4.8,24,-2.2,24,-,-,-,-,-,D
37047,20160825:0900,3.8,24,-0.4,24,-,-,-,-,-,D
37047,20160826:0900,7.6,24,0.7,24,-,-,-,-,-,D
37047,20160827:0900,4.4,24,-3.0,24,-,-,-,-,-,D
37047,20160828:0900,5.6,24,-2.9,24,-,-,-,-,-,D
37047,20160829:0900,4.0,24,0.9,24,-,-,-,-,-,D
37047,20160830:0900,7.8,24,-3.8,24,-,-,-,-,-,D
37047,20160831:0900,9.2,24,-4.9,24,-,-,-,-,-,D
37047,20160901:0900,13.0,24,-3.0,24,-,-,-,-,-,D
37047,20160902:0900,8.4,24,2.8,24,-,-,-,-,-,D
37047,20160903:0900,6.8,24,-1.2,24,-,-,-,-,-,D
37047,20160904:0900,8.0,24,0.6,24,-,-,-,-,-,D
37047,20160905:0900,11.6,24,3.3,24,-,-,-,-,-,D
37047,20160906:0900,8.2,24,-3.4,24,-,-,-,-,-,D
37047,20160907:0900,5.8,24,-1.0,24,-,-,-,-,-,D
37047,20160908:0900,2.2,24,-3.4,24,-,-,-,-,-,D
37047,20160909:0900,0.3,24,-5.3,24,-,-,-,-,-,D
37047,20160910:0900,6.7,24,-4.2,24,-,-,-,-,-,D
37047,20160911:0900,10.4,24,-2.8,24,-,-,-,-,-,D
37047,20160912:0900,8.9,24,-0.1,24,-,-,-,-,-,D
37047,20160913:0900,8.1,24,0.0,24,-,-,-,-,-,D
37047,20160914:0900,8.4,24,-3.0,24,-,-,-,-,-,D
37047,20160915:0900,6.0,24,-1.2,24,-,-,-,-,-,D
37047,20160916:0900,9.4,24,-0.7,24,-,-,-,-,-,D
37047,20160917:0900,9.3,24,1.3,24,-,-,-,-,-,D
37047,20160918:0900,10.7,24,1.3,24,-,-,-,-,-,D
37047,20160919:0900,8.3,24,-1.7,24,-,-,-,-,-,D
37047,20160920:0900,8.7,24,-2.1,24,-,-,-,-,-,D
37047,20160921:0900,10.3,24,-0.8,24,-,-,-,-,-,D
37047,20160922:0900,10.9,24,-3.0,24,-,-,-,-,-,D
37047,20160923:0900,12.1,24,-1.9,24,-,-,-,-,-,D
37047,20160924:0900,12.6,24,1.8,24,-,-,-,-,-,D
37047,20160925:0800,9.8,24,1.8,24,-,-,-,-,-,D
37047,20160926:0800,8.4,24,2.2,24,-,-,-,-,-,D
37047,20160927:0800,8.7,24,4.5,24,-,-,-,-,-,D
37047,20160928:0800,10.4,24,3.3,24,-,-,-,-,-,D
37047,20160929:0800,11.7,24,2.3,24,-,-,-,-,-,D
37047,20160930:0800,12.6,24,4.1,24,-,-,-,-,-,D
37047,20161001:0800,11.4,24,3.3,24,-,-,-,-,-,D
37047,20161002:0800,12.8,24,3.8,24,-,-,-,-,-,D
37047,20161003:0800,10.0,24,2.2,24,-,-,-,-,-,D
37047,20161004:0800,12.0,24,0.9,24,-,-,-,-,-,D
37047,20161005:0800,10.4,24,1.9,24,-,-,-,-,-,D
37047,20161006:0800,10.4,24,0.7,24,-,-,-,-,-,D
37047,20161007:0800,8.1,24,-0.5,24,-,-,-,-,-,D
37047,20161008:0800,11.0,24,-0.1,24,-,-,-,-,-,D
37047,20161009:0800,7.8,24,-3.0,24,-,-,-,-,-,D
37047,20161010:0800,7.6,24,-1.9,24,-,-,-,-,-,D
37047,20161011:0800,9.7,24,-0.2,24,-,-,-,-,-,D
37047,20161012:0800,5.0,24,-3.0,24,-,-,-,-,-,D
37047,20161013:0800,6.1,24,-2.9,24,-,-,-,-,-,D
37047,20161014:0800,5.7,24,-2.8,24,-,-,-,-,-,D
37047,20161015:0800,6.4,24,-3.4,24,-,-,-,-,-,D
37047,20161016:0800,11.8,24,0.0,24,-,-,-,-,-,D
37047,20161017:0800,10.7,24,2.5,24,-,-,-,-,-,D
37047,20161018:0800,12.1,24,6.7,24,-,-,-,-,-,D
37047,20161019:0800,9.7,24,1.3,24,-,-,-,-,-,D
37047,20161020:0800,8.4,24,-1.1,24,-,-,-,-,-,D
37047,20161021:0800,5.0,24,-1.7,24,-,-,-,-,-,D
37047,20161022:0800,10.6,24,-2.0,24,-,-,-,-,-,D
37047,20161023:0800,11.1,24,0.0,24,-,-,-,-,-,D
37047,20161024:0800,9.2,24,1.4,24,-,-,-,-,-,D
37047,20161025:0800,6.6,24,3.0,24,-,-,-,-,-,D
37047,20161026:0800,11.1,24,-0.4,24,-,-,-,-,-,D
37047,20161027:0800,10.1,24,0.1,24,-,-,-,-,-,D
37047,20161214:0800,8.3,24,4.7,24,-,-,-,-,-,D
37047,20161215:0800,14.5,24,-0.3,24,-,-,-,-,-,D
37047,20161216:0800,4.8,24,-1.0,24,-,-,-,-,-,D
37047,20161217:0800,9.7,24,1.6,24,-,-,-,-,-,D
37047,20161218:0800,13.8,24,6.1,24,-,-,-,-,-,D
37047,20161219:0800,15.7,24,1.2,24,-,-,-,-,-,D
37047,20161220:0800,8.0,24,-1.2,24,-,-,-,-,-,D
37047,20161221:0800,13.8,24,5.8,24,-,-,-,-,-,D
37047,20161222:0800,12.0,24,2.5,24,-,-,-,-,-,D
37047,20161223:0800,8.2,24,-0.4,24,-,-,-,-,-,D
37047,20161224:0800,12.5,24,0.5,24,-,-,-,-,-,D
37047,20161225:0800,15.4,24,0.4,24,-,-,-,-,-,D
37047,20161226:0800,15.0,24,2.7,24,-,-,-,-,-,D
37047,20161227:0800,17.7,24,8.3,24,-,-,-,-,-,D
37047,20161228:0800,13.6,24,-0.2,24,-,-,-,-,-,D
37047,20161229:0800,11.1,24,-0.1,24,-,-,-,-,-,D
37047,20161230:0800,11.5,24,1.0,24,-,-,-,-,-,D
37047,20161231:0800,17.5,24,6.7,24,-,-,-,-,-,D
37047,20170101:0800,16.6,24,7.6,24,-,-,-,-,-,D
37047,20170102:0800,12.3,24,2.5,24,-,-,-,-,-,D
37047,20170103:0800,9.7,24,3.3,24,-,-,-,-,-,D
37047,20170104:0800,13.1,24,2.4,24,-,-,-,-,-,D
37047,20170105:0800,8.3,24,-3.0,24,-,-,-,-,-,D
37047,20170106:0800,13.3,24,3.1,24,-,-,-,-,-,D
37047,20170107:0800,10.4,24,-0.4,24,-,-,-,-,-,D
37047,20170108:0800,8.2,24,2.2,24,-,-,-,-,-,D
37047,20170109:0800,11.9,24,3.5,24,-,-,-,-,-,D
37047,20170110:0800,17.8,24,3.6,24,-,-,-,-,-,D
37047,20170111:0800,17.0,24,8.1,24,-,-,-,-,-,D
37047,20170112:0800,15.5,24,4.7,24,-,-,-,-,-,D
37047,20170113:0800,9.5,24,1.2,24,-,-,-,-,-,D
37047,20170114:0800,9.2,24,4.2,24,-,-,-,-,-,D
37047,20170115:0800,13.9,24,7.7,24,-,-,-,-,-,D
37047,20170116:0800,10.1,24,2.3,24,-,-,-,-,-,D
37047,20170117:0800,6.7,24,4.5,24,-,-,-,-,-,D
37047,20170118:0800,11.4,24,3.7,24,-,-,-,-,-,D
37047,20170119:0800,9.5,24,2.5,24,-,-,-,-,-,D
37047,20170120:0800,7.2,24,-1.4,24,-,-,-,-,-,D
37047,20170121:0800,10.1,24,1.1,24,-,-,-,-,-,D
37047,20170122:0800,5.9,24,3.4,24,-,-,-,-,-,D
37047,20170123:0800,5.5,24,-0.3,24,-,-,-,-,-,D
37047,20170124:0800,13.1,24,3.1,24,-,-,-,-,-,D
37047,20170125:0800,13.0,24,2.2,24,-,-,-,-,-,D
37047,20170126:0800,7.8,24,2.4,24,-,-,-,-,-,D
37047,20170127:0800,11.1,24,4.0,24,-,-,-,-,-,D
37047,20170128:0800,11.0,24,-0.1,24,-,-,-,-,-,D
37047,20170129:0800,13.4,24,4.9,24,-,-,-,-,-,D
37047,20170130:0800,13.7,24,-1.4,24,-,-,-,-,-,D
37047,20170131:0800,16.2,24,4.8,24,-,-,-,-,-,D
37047,20170201:0800,14.1,24,4.3,24,-,-,-,-,-,D
37047,20170202:0800,11.9,24,1.4,24,-,-,-,-,-,D
37047,20170203:0800,12.2,24,3.0,24,-,-,-,-,-,D
37047,20170204:0800,11.3,24,5.0,24,-,-,-,-,-,D
37047,20170205:0800,13.0,24,7.9,24,-,-,-,-,-,D
37047,20170206:0800,13.9,24,10.1,24,-,-,-,-,-,D
37047,20170207:0800,13.6,24,1.9,24,-,-,-,-,-,D
37047,20170208:0800,10.7,24,-2.3,24,-,-,-,-,-,D
37047,20170209:0800,9.6,24,-1.8,24,-,-,-,-,-,D
37047,20170210:0800,14.0,24,0.6,24,-,-,-,-,-,D
37047,20170211:0800,13.2,24,4.3,24,-,-,-,-,-,D
37047,20170212:0800,15.9,24,9.9,24,-,-,-,-,-,D
37047,20170213:0800,12.3,24,1.5,24,-,-,-,-,-,D
37047,20170214:0800,7.1,24,0.8,24,-,-,-,-,-,D
37047,20170215:0800,6.3,24,2.0,24,-,-,-,-,-,D
37047,20170216:0800,8.8,24,-0.3,24,-,-,-,-,-,D
37047,20170217:0800,13.5,24,2.3,24,-,-,-,-,-,D
37047,20170218:0800,19.5,24,4.9,24,-,-,-,-,-,D
37047,20170219:0800,21.1,24,7.1,24,-,-,-,-,-,D
37047,20170220:0800,19.5,24,6.4,24,-,-,-,-,-,D
37047,20170221:0800,21.4,24,10.1,24,-,-,-,-,-,D
37047,20170222:0800,17.5,24,7.2,24,-,-,-,-,-,D
37047,20170223:0800,15.9,24,2.2,24,-,-,-,-,-,D
37047,20170224:0800,18.9,24,6.5,24,-,-,-,-,-,D
37047,20170225:0800,20.1,24,4.9,24,-,-,-,-,-,D
37047,20170226:0800,12.8,24,1.9,24,-,-,-,-,-,D
37047,20170227:0800,12.7,24,0.6,24,-,-,-,-,-,D
37047,20170228:0800,16.3,24,3.6,24,-,-,-,-,-,D
37047,20170301:0800,18.3,24,4.3,24,-,-,-,-,-,D
37047,20170302:0800,14.6,24,2.9,24,-,-,-,-,-,D
37047,20170303:0800,15.9,24,6.8,24,-,-,-,-,-,D
37047,20170304:0800,14.7,24,0.7,24,-,-,-,-,-,D
37047,20170305:0800,12.4,24,6.5,24,-,-,-,-,-,D
37047,20170306:0800,12.4,24,6.6,24,-,-,-,-,-,D
37047,20170307:0800,12.6,24,1.2,24,-,-,-,-,-,D
37047,20170308:0800,7.0,24,-0.4,24,-,-,-,-,-,D
37047,20170309:0800,13.5,24,0.6,24,-,-,-,-,-,D
37047,20170310:0800,16.8,24,2.4,24,-,-,-,-,-,D
37047,20170311:0800,17.4,24,3.2,24,-,-,-,-,-,D
37047,20170312:0800,10.8,24,4.2,24,-,-,-,-,-,D
37047,20170313:0800,6.1,24,3.3,24,-,-,-,-,-,D
37047,20170314:0800,6.9,24,2.7,24,-,-,-,-,-,D
37047,20170315:0800,12.1,24,0.7,24,-,-,-,-,-,D
37047,20170316:0800,19.7,24,2.6,24,-,-,-,-,-,D
37047,20170317:0800,21.3,24,6.1,24,-,-,-,-,-,D
37047,20170318:0800,17.5,24,1.9,24,-,-,-,-,-,D
37047,20170319:0800,9.6,24,0.2,24,-,-,-,-,-,D
37047,20170320:0800,15.1,24,2.8,24,-,-,-,-,-,D
37047,20170321:0800,14.5,24,7.5,24,-,-,-,-,-,D
37047,20170322:0800,9.5,24,-0.1,24,-,-,-,-,-,D
37047,20170323:0800,9.0,24,0.2,24,-,-,-,-,-,D
37047,20170324:0800,10.5,24,1.7,24,-,-,-,-,-,D
37047,20170325:0800,14.8,24,2.2,24,-,-,-,-,-,D
37047,20170326:0800,9.5,24,2.7,24,-,-,-,-,-,D
37047,20170327:0800,10.9,24,5.4,24,-,-,-,-,-,D
37047,20170328:0800,12.6,24,3.5,24,-,-,-,-,-,D
37047,20170329:0800,18.2,24,3.6,24,-,-,-,-,-,D
37047,20170330:0800,18.1,24,2.7,24,-,-,-,-,-,D
37047,20170331:0800,19.2,24,5.1,24,-,-,-,-,-,D
37047,20170401:0800,14.5,24,10.1,24,-,-,-,-,-,D
